"vendorid","tpep_pickup_datetime","tpep_dropoff_datetime","passenger_count","trip_distance","ratecodeid","store_and_fwd_flag","pulocationid","dolocationid","payment_type","fare_amount","extra","mta_tax","tip_amount","tolls_amount","improvement_surcharge","total_amount","congestion_surcharge","airport_fee"
"1","2023-01-01T00:52:13.000","2023-01-01T01:12:53.000","3.0","6.3","1.0","N","132","191","1","26.1","2.25","0.5","7.45","0.0","1.0","37.3","0.0","1.25"
"2","2023-01-01T00:05:46.000","2023-01-01T00:11:13.000","2.0","0.82","1.0","N","164","162","2","7.2","1.0","0.5","0.0","0.0","1.0","12.2","2.5","0.0"
"2","2023-01-01T00:12:27.000","2023-01-01T00:27:34.000","2.0","2.58","1.0","N","162","114","1","15.6","1.0","0.5","0.0","0.0","1.0","20.6","2.5","0.0"
"2","2023-01-01T00:52:42.000","2023-01-01T00:59:15.000","1.0","0.72","1.0","N","68","68","2","7.2","1.0","0.5","0.0","0.0","1.0","12.2","2.5","0.0"
"2","2023-01-01T00:34:39.000","2023-01-01T00:40:25.000","2.0","0.85","1.0","N","79","113","4","-7.2","-1.0","-0.5","0.0","0.0","-1.0","-12.2","-2.5","0.0"
"2","2023-01-01T00:34:39.000","2023-01-01T00:40:25.000","2.0","0.85","1.0","N","79","113","4","7.2","1.0","0.5","0.0","0.0","1.0","12.2","2.5","0.0"
"2","2023-01-01T00:49:15.000","2023-01-01T01:25:21.000","2.0","4.24","1.0","N","113","143","1","32.4","1.0","0.5","2.0","0.0","1.0","39.4","2.5","0.0"
"2","2023-01-01T00:20:45.000","2023-01-01T00:36:53.000","1.0","4.25","1.0","N","79","263","1","20.5","1.0","0.5","5.1","0.0","1.0","30.6","2.5","0.0"
"2","2023-01-01T00:25:17.000","2023-01-01T00:43:29.000","1.0","7.21","1.0","N","229","25","1","31.0","1.0","0.5","9.0","0.0","1.0","45.0","2.5","0.0"
"1","2023-01-01T00:23:13.000","2023-01-01T00:27:40.000","1.0","0.7","1.0","N","90","234","1","6.5","3.5","0.5","0.0","0.0","1.0","11.5","2.5","0.0"
"1","2023-01-01T00:30:25.000","2023-01-01T00:53:32.000","2.0","3.4","1.0","N","234","231","2","22.6","3.5","0.5","0.0","0.0","1.0","27.6","2.5","0.0"
"1","2023-01-01T00:59:03.000","2023-01-01T01:25:32.000","4.0","5.3","1.0","N","125","141","1","28.9","3.5","0.5","8.45","0.0","1.0","42.35","2.5","0.0"
"1","2023-01-01T00:39:33.000","2023-01-01T00:46:19.000","3.0","1.3","1.0","N","193","145","2","8.6","1.0","0.5","0.0","0.0","1.0","11.1","0.0","0.0"
"1","2023-01-01T00:58:40.000","2023-01-01T01:08:59.000","2.0","1.9","1.0","N","141","239","1","11.4","3.5","0.5","3.0","0.0","1.0","19.4","2.5","0.0"
"2","2023-01-01T00:47:56.000","2023-01-01T01:15:51.000","1.0","4.6","1.0","N","226","48","1","27.5","1.0","0.5","8.12","0.0","1.0","40.62","2.5","0.0"
"1","2023-01-01T00:24:03.000","2023-01-01T00:39:30.000","2.0","1.8","1.0","N","68","79","1","14.2","3.5","0.5","3.8","0.0","1.0","23.0","2.5","0.0"
"1","2023-01-01T00:45:03.000","2023-01-01T01:52:54.000","2.0","8.5","1.0","N","79","257","1","60.4","3.5","0.5","16.35","0.0","1.0","81.75","2.5","0.0"
"2","2023-01-01T00:51:28.000","2023-01-01T01:09:54.000","4.0","9.18","1.0","N","132","191","2","36.6","1.0","0.5","0.0","0.0","1.0","40.35","0.0","1.25"
"2","2023-01-01T00:33:55.000","2023-01-01T00:43:44.000","1.0","1.74","1.0","N","79","90","1","12.1","1.0","0.5","4.28","0.0","1.0","21.38","2.5","0.0"
"2","2023-01-01T00:47:17.000","2023-01-01T00:55:30.000","1.0","1.24","1.0","N","90","158","2","9.3","1.0","0.5","0.0","0.0","1.0","14.3","2.5","0.0"
"2","2023-01-01T00:56:55.000","2023-01-01T01:31:25.000","1.0","3.82","1.0","N","158","142","1","31.0","1.0","0.5","7.2","0.0","1.0","43.2","2.5","0.0"
"2","2023-01-01T00:22:27.000","2023-01-01T00:42:47.000","1.0","3.08","1.0","N","246","148","1","19.8","1.0","0.5","4.96","0.0","1.0","29.76","2.5","0.0"
"1","2023-01-01T00:14:56.000","2023-01-01T00:26:41.000","1.0","2.4","1.0","N","170","148","1","12.8","3.5","0.5","4.45","0.0","1.0","22.25","2.5","0.0"
"1","2023-01-01T00:32:59.000","2023-01-01T00:43:30.000","2.0","2.7","1.0","N","79","229","1","13.5","3.5","0.5","1.85","0.0","1.0","20.35","2.5","0.0"
"1","2023-01-01T00:54:49.000","2023-01-01T01:07:35.000","2.0","2.1","1.0","N","137","163","2","12.8","3.5","0.5","0.0","0.0","1.0","17.8","2.5","0.0"
"2","2023-01-01T00:11:46.000","2023-01-01T00:15:20.000","1.0","0.62","1.0","N","264","264","1","5.8","1.0","0.5","3.0","0.0","1.0","11.3","0.0","0.0"
"2","2023-01-01T00:18:46.000","2023-01-01T00:22:48.000","2.0","0.94","1.0","N","264","264","1","7.2","1.0","0.5","2.44","0.0","1.0","14.64","2.5","0.0"
"2","2023-01-01T00:29:24.000","2023-01-01T00:34:50.000","2.0","0.85","1.0","N","264","264","1","7.9","1.0","0.5","3.23","0.0","1.0","16.13","2.5","0.0"
"2","2023-01-01T00:36:02.000","2023-01-01T00:45:10.000","1.0","2.83","1.0","N","166","152","1","14.2","1.0","0.5","3.84","0.0","1.0","23.04","2.5","0.0"
"2","2023-01-01T00:30:24.000","2023-01-01T00:57:52.000","2.0","5.24","1.0","N","114","43","1","28.9","1.0","0.5","6.78","0.0","1.0","40.68","2.5","0.0"
"2","2023-01-01T00:18:00.000","2023-01-01T00:23:35.000","1.0","1.04","1.0","N","249","79","1","7.2","1.0","0.5","2.44","0.0","1.0","14.64","2.5","0.0"
"2","2023-01-01T00:26:51.000","2023-01-01T00:26:56.000","1.0","0.04","1.0","N","114","114","3","-3.0","-1.0","-0.5","0.0","0.0","-1.0","-5.5","0.0","0.0"
"2","2023-01-01T00:26:51.000","2023-01-01T00:26:56.000","1.0","0.04","1.0","N","114","114","3","3.0","1.0","0.5","0.0","0.0","1.0","5.5","0.0","0.0"
"2","2023-01-01T00:32:24.000","2023-01-01T00:46:20.000","1.0","3.15","1.0","N","249","237","1","16.3","1.0","0.5","4.26","0.0","1.0","25.56","2.5","0.0"
"2","2023-01-01T00:29:55.000","2023-01-01T00:29:57.000","3.0","0.0","5.0","N","41","264","1","10.0","0.0","0.5","3.45","0.0","1.0","14.95","0.0","0.0"
"1","2023-01-01T00:02:42.000","2023-01-01T00:09:32.000","1.0","1.3","1.0","N","79","137","1","8.6","3.5","0.5","3.4","0.0","1.0","17.0","2.5","0.0"
"1","2023-01-01T00:27:21.000","2023-01-01T00:42:59.000","1.0","1.9","1.0","N","186","107","1","15.6","3.5","0.5","4.12","0.0","1.0","24.72","2.5","0.0"
"1","2023-01-01T00:44:35.000","2023-01-01T00:47:10.000","1.0","0.5","1.0","N","224","137","1","5.1","3.5","0.5","2.0","0.0","1.0","12.1","2.5","0.0"
"1","2023-01-01T00:48:11.000","2023-01-01T00:57:20.000","1.0","1.6","1.0","Y","137","79","2","10.7","3.5","0.5","0.0","0.0","1.0","15.7","2.5","0.0"
"2","2023-01-01T00:49:41.000","2023-01-01T01:04:10.000","1.0","2.84","1.0","N","232","255","1","17.7","1.0","0.5","2.0","0.0","1.0","24.7","2.5","0.0"
"2","2023-01-01T00:08:20.000","2023-01-01T00:26:44.000","5.0","5.43","1.0","N","239","226","1","24.7","1.0","0.5","7.42","0.0","1.0","37.12","2.5","0.0"
"2","2023-01-01T00:16:02.000","2023-01-01T00:25:53.000","3.0","1.5","1.0","N","229","170","1","11.4","1.0","0.5","4.1","0.0","1.0","20.5","2.5","0.0"
"2","2023-01-01T00:31:50.000","2023-01-01T00:38:15.000","3.0","1.12","1.0","N","234","114","1","8.6","1.0","0.5","2.72","0.0","1.0","16.32","2.5","0.0"
"2","2023-01-01T00:39:54.000","2023-01-01T01:17:49.000","2.0","5.94","1.0","N","114","37","1","37.3","1.0","0.5","8.46","0.0","1.0","50.76","2.5","0.0"
"2","2023-01-01T00:13:25.000","2023-01-01T00:23:52.000","1.0","1.64","1.0","N","107","114","2","10.7","1.0","0.5","0.0","0.0","1.0","15.7","2.5","0.0"
"2","2023-01-01T00:28:59.000","2023-01-01T01:09:07.000","1.0","3.9","1.0","N","249","142","1","33.1","1.0","0.5","7.62","0.0","1.0","45.72","2.5","0.0"
"2","2023-01-01T00:30:15.000","2023-01-01T00:35:50.000","1.0","0.97","1.0","N","262","237","1","7.9","1.0","0.5","2.58","0.0","1.0","15.48","2.5","0.0"
"2","2023-01-01T00:39:12.000","2023-01-01T00:44:44.000","1.0","1.48","1.0","N","237","262","1","8.6","1.0","0.5","1.4","0.0","1.0","15.0","2.5","0.0"
"2","2023-01-01T00:51:01.000","2023-01-01T00:55:41.000","1.0","1.35","1.0","N","140","236","1","7.9","1.0","0.5","1.94","0.0","1.0","14.84","2.5","0.0"
"2","2023-01-01T00:31:05.000","2023-01-01T01:11:40.000","1.0","19.52","2.0","N","132","158","1","70.0","0.0","0.5","16.72","8.36","1.0","100.33","2.5","1.25"
"1","2023-01-01T00:34:08.000","2023-01-01T00:45:12.000","1.0","0.4","1.0","N","90","100","3","10.0","3.5","0.5","0.0","0.0","1.0","15.0","2.5","0.0"
"1","2023-01-01T00:46:41.000","2023-01-01T01:02:52.000","1.0","1.5","1.0","N","164","68","1","13.5","3.5","0.5","3.7","0.0","1.0","22.2","2.5","0.0"
"2","2023-01-01T00:12:02.000","2023-01-01T00:48:41.000","1.0","6.23","1.0","N","4","239","1","38.7","1.0","0.5","8.74","0.0","1.0","52.44","2.5","0.0"
"2","2023-01-01T00:09:32.000","2023-01-01T00:19:43.000","1.0","1.9","1.0","N","148","158","1","12.1","1.0","0.5","3.42","0.0","1.0","20.52","2.5","0.0"
"1","2023-01-01T00:09:46.000","2023-01-01T00:37:12.000","1.0","6.3","1.0","N","158","24","1","30.3","3.5","0.5","5.29","0.0","1.0","40.59","2.5","0.0"
"1","2023-01-01T00:38:54.000","2023-01-01T00:51:07.000","2.0","2.7","1.0","N","24","141","2","14.2","3.5","0.5","0.0","0.0","1.0","19.2","2.5","0.0"
"1","2023-01-01T00:53:38.000","2023-01-01T00:58:10.000","1.0","0.8","1.0","N","263","237","1","6.5","3.5","0.5","3.4","0.0","1.0","14.9","2.5","0.0"
"1","2023-01-01T00:02:43.000","2023-01-01T00:08:33.000","1.0","0.9","1.0","N","238","24","1","6.5","3.5","0.5","5.0","0.0","1.0","16.5","2.5","0.0"
"1","2023-01-01T00:15:37.000","2023-01-01T00:24:43.000","1.0","1.5","1.0","N","239","237","1","9.3","3.5","0.5","1.0","0.0","1.0","15.3","2.5","0.0"
"1","2023-01-01T00:27:17.000","2023-01-01T00:42:43.000","1.0","2.0","1.0","N","237","164","1","13.5","3.5","0.5","4.5","0.0","1.0","23.0","2.5","0.0"
"1","2023-01-01T00:45:14.000","2023-01-01T00:51:43.000","1.0","0.5","1.0","N","164","186","2","6.5","3.5","0.5","0.0","0.0","1.0","11.5","2.5","0.0"
"1","2023-01-01T00:59:34.000","2023-01-01T01:09:42.000","1.0","1.2","1.0","N","68","158","2","10.0","3.5","0.5","0.0","0.0","1.0","15.0","2.5","0.0"
"2","2023-01-01T00:40:27.000","2023-01-01T00:51:34.000","2.0","2.21","1.0","N","236","229","1","13.5","1.0","0.5","3.7","0.0","1.0","22.2","2.5","0.0"
"1","2023-01-01T00:10:08.000","2023-01-01T00:53:10.000","1.0","2.8","1.0","N","68","237","2","33.8","3.5","0.5","0.0","0.0","1.0","38.8","2.5","0.0"
"1","2023-01-01T00:55:43.000","2023-01-01T00:59:28.000","2.0","1.0","1.0","N","237","236","1","6.5","3.5","0.5","2.85","0.0","1.0","14.35","2.5","0.0"
"2","2023-01-01T00:37:19.000","2023-01-01T00:42:38.000","3.0","0.87","1.0","N","97","65","1","7.2","1.0","0.5","1.94","0.0","1.0","11.64","0.0","0.0"
"2","2023-01-01T00:52:40.000","2023-01-01T01:04:40.000","3.0","2.13","1.0","N","148","170","1","13.5","1.0","0.5","1.0","0.0","1.0","19.5","2.5","0.0"
"1","2023-01-01T00:15:05.000","2023-01-01T00:32:57.000","0.0","2.2","1.0","N","113","162","2","14.9","3.5","0.5","0.0","0.0","1.0","19.9","2.5","0.0"
"1","2023-01-01T00:43:53.000","2023-01-01T00:59:48.000","0.0","1.5","1.0","N","162","142","1","12.8","3.5","0.5","4.45","0.0","1.0","22.25","2.5","0.0"
"2","2023-01-01T00:09:08.000","2023-01-01T00:14:48.000","1.0","1.39","1.0","N","79","170","1","8.6","1.0","0.5","2.72","0.0","1.0","16.32","2.5","0.0"
"2","2023-01-01T00:25:21.000","2023-01-01T00:41:36.000","1.0","4.51","1.0","N","113","140","1","21.2","1.0","0.5","7.86","0.0","1.0","34.06","2.5","0.0"
"2","2023-01-01T00:47:09.000","2023-01-01T01:00:08.000","1.0","1.42","1.0","N","140","140","2","9.3","1.0","0.5","0.0","0.0","1.0","14.3","2.5","0.0"
"1","2023-01-01T00:24:51.000","2023-01-01T00:45:07.000","1.0","1.4","1.0","N","142","48","2","15.6","3.5","0.5","0.0","0.0","1.0","20.6","2.5","0.0"
"2","2023-01-01T00:13:32.000","2023-01-01T00:36:20.000","1.0","5.17","1.0","N","68","33","1","26.1","1.0","0.5","6.22","0.0","1.0","37.32","2.5","0.0"
"2","2023-01-01T00:10:17.000","2023-01-01T00:16:18.000","1.0","1.94","1.0","N","141","233","1","10.0","1.0","0.5","3.0","0.0","1.0","18.0","2.5","0.0"
"2","2023-01-01T00:41:20.000","2023-01-01T00:49:58.000","1.0","1.23","1.0","N","164","79","1","10.0","1.0","0.5","3.0","0.0","1.0","18.0","2.5","0.0"
"2","2023-01-01T00:53:54.000","2023-01-01T01:03:23.000","1.0","2.12","1.0","N","79","229","1","12.1","1.0","0.5","3.42","0.0","1.0","20.52","2.5","0.0"
"2","2023-01-01T00:16:54.000","2023-01-01T00:17:00.000","1.0","0.0","1.0","N","197","197","2","3.0","1.0","0.5","0.0","0.0","1.0","5.5","0.0","0.0"
"1","2023-01-01T00:43:15.000","2023-01-01T01:13:59.000","1.0","17.8","2.0","N","132","79","1","70.0","3.75","0.5","15.05","0.0","1.0","90.3","2.5","1.25"
"1","2023-01-01T00:40:00.000","2023-01-01T00:45:00.000","3.0","1.2","1.0","N","239","238","1","7.2","3.5","0.5","3.0","0.0","1.0","15.2","2.5","0.0"
"1","2023-01-01T00:47:11.000","2023-01-01T00:51:36.000","2.0","0.9","1.0","N","238","151","1","6.5","3.5","0.5","2.3","0.0","1.0","13.8","2.5","0.0"
